tilt at,Charge
tilt,Knight fight
tilt,List
tilted,Oblique
tilts,Arcade flubs
tilts,Tips
TIM,Comic Conway
TIM,Tiny ___
timber,Fall preceder?
timbers,Rafters
timbre,Sound quality
time to go,"""See you later"""
time,"Debut of March 3, 1923"
time,Proctor's call
time-lag,Delay
timer,Kitchen counter?
timer,Microwave feature
timer,Race official
timer,Track official
timer,VCR feature
times,Era
Timex,Bulova rival
Timex,Swatch competitor
Timex,Watch word?
timid,Not bold
timid,Shrinking
timid,Yellowish
timidity,Shyness
Timor,Indonesian island
tin hat,"Soldier's helmet, slangily"
tin hat,Soldier's helmet
tin hat,Soldier's wear
tin,Bolivian export
tin,Canterbury can
tin,Food container
tin,Like some ears
tin,Malaysian export
tin,Material for a whitesmith
tin,Part of the alloy britannia
tin,Plating material
tin,Roofing material
Tina,"Louise of ""Gilligan's Island"""
Tina,"She played Ginger on ""Gilligan's Island"""
Tina,A Sinatra
Tina,A Turner
Tina,Actress Louise
Tina,Brown of Talk magazine
Tina,One of the Sinatras
Tina,Singer Turner
tin-can,"Destroyer, in Navy slang"
tinct,Add color to
tinct,Color
tinct,Coloring
tinct,Hue
tinct,Touch of color
tincts,Colors slightly
tinderbox,Dangerous situation
tine,Food sticker
tine,Fork feature
tine,Fork part
tine,Fork prong
tine,It comes to a point
tine,Pitchfork part
tine,Point
tine,Point at the dinner table?
tine,Poker?
tine,Potpourri
tine,Prong
tine,Rake part
tine,Sticking point
tine,Trident part
tinea,Skin problem
tines,Points at the dinner table
ting,Bell sound
tinge,Bit of color
tinge,Hint
tinge,Slight color
tinges,Hints
tinges,Touches
tinhorn,Small-time
Tino,Baseballer Martinez
Tino,Baseball's Martinez
Tino,First baseman Martinez
tin-pan,Alley name
tins,Anchovy containers
tins,Cannery row?
tins,Cans
tins,Cookie containers
tint,Hair colorer
tint,Hue
tint,Salon job
tint,Salon request
tint,Shade
tint,TV control
tint,TV knob
tint,Windshield feature
tint,Windshield option
tinted,Like some windows
tinter,Salon worker
tints,Salon supply
tints,Window treatments
Tiny Tim,Dickens boy
tiny,Baby
tiny,Minuscule
tiny,Peewee
tiny,Pint-sized
tiny,Very small
tiny,Wee
#NAME?,Noun suffix
tip in,Deflected two-pointer
tip in,Easy two-pointer
tip,End
tip,First-rate
tip,Hint
tip,Overturn
tip,Restaurant calculation
tip,Service award
tip,Start to fall
tip,Steer
tip,Tout's offering
tipoff,Alert
tipple,Drink
tips,Inclines
tips,Peaks
tips,Rewards for waiting
tipsy,Blotto
tipsy,Stewed
tipt,Summit
tiptoe,Move with stealth
tiptoe,Walk quietly
tiptop,Ace
tiptop,Aces
tiptop,First-rate
tirade,Harangue
tirade,Philippic
tirade,Rant
tirade,Tongue-lashing
tirana,European capital
tirane,Albania's capital
tirane,Capital near the Adriatic
tire,"Radial, e.g."
tire,Bad thing to blow
tire,Bore
tire,Drain
tire,Flag
tire,Get bushed
tire,Goodyear product
tire,Lose steam
tire,Michelin product
tire,Poop
tire,Poop out
tire,Spare change?
tire,Wear down
tired,Beat
tired,Bushed
tired,Clichéd
tired,Out of gas
tired,Spent
tired,Stale
tired,Tuckered out
tired,Wiped out
tireless,Indefatigable
tires,Flags
tires,They get their kicks
tiresome,Dreary
tiresome,Humdrum
tiro,Novice
tiro,Novice: Var.
tiros,Early weather satellite
tis,"""___ the season ..."""
tis,"""___ the season …"""
tis,"""___ the season to be jolly"""
tis,"""___ the season..."""
tis,"""My country"" follower"
tis,"Sequel to ""Angela's Ashes"""
tis,"Woody Herman's ""___ Autumn"""
tis,Carol contraction
tis,Frank McCourt memoir
tis,Old-fashioned contraction
tis,Poetic contraction
tis,Scale notes
tis,Sonneteer's contraction
Tish,"Mrs. Addams, to Gomez"
tissues,Purse items
tit,Little bird
tit,Small bird
tit,Small songbird
tit,Songbird
titan,"Hyperion, for one"
titan,Certain missile
titan,Colossus
titan,Cronus or Oceanus
titan,Giant
titan,Industry magnate
titan,Magnate
titan,Moon of Saturn
titan,Saturn satellite
titan,Tennessee footballer
titanic,Huge
titanic,Immense
titanic,Mammoth
tit-for-tat,Quid pro quo
tithe,Church donation
tithe,Church offering
titi,South American monkey
titivate,Dress up
title,Deed
title,Name
title,Sir or madam
titled,Called
title-role,"Hamlet, e.g."
title-role,"Lead, often"
title-role,"Rocky, say"
Tito,"Josip Broz, familiarly"
Tito,Former Yugoslav leader
Tito,Jackson 5 member
Tito,Mambo king Puente
Tito,One of the Jackson 5
tits,Small songbirds
titter,Self-conscious laugh
titter,Tee-hee
titters,Snickers
tittle,Jot
titular,Like some heads
TiVo,Popular video recorder
Tivoli,Copenhagen park
TKO,"Bout stopper, for short"
TKO,Fight-ending letters
TKO,Ref's call
TKO,Ref's decision
TKO,Ref's ruling
tkos,"Bout enders, in brief"
tkos,W.B.A. calls
tkos,W.B.A. stats
TLC,"Special attention, for short"
TLC,Cable inits.
TLC,Letters of concern
TLC,R.N.'s forte
T-man,"Eliot Ness, for one"
T-man,Counterfeiter catcher
T-man,Fed
T-man,Govt. agent
T-man,I.R.S. worker
T-man,Revenuer
T-men,"The Untouchables, e.g."
T-men,Counterfeiter catchers
T-men,Counterfeiters' nemeses
T-men,Feds
T-men,Some Feds
T-men,Some feds
T-men,Some govt. agents
TNN,"Spike TV, formerly"
TNN,"Spike TV, once"
TNN,Basic cable channel
TNN,Cable inits.
TNN,Old cable inits.
TNN,Old cable TV inits.
TNT,Atlanta-based station
TNT,Big bang maker
TNT,Big bang producer
TNT,Big banger
TNT,Big blast maker
TNT,Blast maker
TNT,Blaster
TNT,Blaster's need
TNT,Blasting stuff
TNT,Cable channel
TNT,Cable choice
TNT,Cable inits.
TNT,Demolition stuff
TNT,Demolitionist's supply
TNT,Discharge letters?
TNT,Explosive
TNT,Explosive initials
TNT,Explosive inits.
TNT,Explosive letters
TNT,Explosive stuff
TNT,Great leveler
TNT,It may bring down the house
TNT,It's a blast
TNT,Ride
TNT,Rubble-maker
TNT,SHO alternative
to a man,Unanimously
to a man,Without exception
to a T,Exactly
to a T,Just right
to a T,Just so
to a T,One way of fitting
to a T,Perfectly
to a T,Precisely
to a tee,100%
to a tee,Just so
to a tee,Precisely
to a turn,Perfectly
to and fro,Alternately
to and fro,Way to sway
to be sure,Yea
to boot,Additionally
to boot,As well
to date,As yet
to date,So far
to date,Thus far
to date,Until now
to die for,Absolutely fabulous
to die for,Superb
to heart,Seriously
to let,"Available, in a way"
to let,Apartment sign
to let,Flat sign
to let,For rent
to let,Sign in an apartment window
to life,"""L'chaim,"" literally"
to sea,"Words repeated at the start of the ""Sailor's Song"""
to sea,Out of port
to see,Plain ___
to spare,Extra
to spare,Left over
to taste,As you like it
to the point,Direct
to wit,Namely
to wit,Specifically
toa,"Shelley's ""___ Skylark"""
toa,___ fault
toa,___ man
toa,___ T
toa,Ode title starter
toad,Contemptible one
toad,Despicable sort
toad,Hopper
toad,Little hopper
toad,Natterjack
toad,Warty hopper
toadier,Sycophant
toady,Apple-polisher
toady,Fawner
toady,Parasite
toady,Sycophant
toady,Truckle
toast,A goner
toast,Breakfast bread
toast,Brown
toast,It may be French
toast,Words to a bride and groom
tobe,Soliloquy start
tobe,Soliloquy starter
Tobit,Book of the Apocrypha
toccatas,Some Bach pieces
tock,Clock sound
to-come,Ahead
to-come,In the offing
tocsin,Alarm bell
tod,"Strauss's ""___ und Verklärung"""
tod,"The fox in Disney's ""The Fox and the Hound"""
today,NBC morning show
today,Now
todd,Mary in the White House
todd,Mrs. Lincoln's maiden name
toddy,Some like it hot
todo,___ list
todo,Brouhaha
todo,Busy activity
todo,Commotion
todo,Flap
todo,Foofaraw
todo,Fuss
todo,Heading on a list of errands
todo,Hoopla
todo,Kind of list
todo,List heading
todo,Spat
todo,Stir
todo,Uproar
to-dos,Bustles
to-dos,Flaps
to-dos,Foofaraws
toe,"""For shame!"""
toe,Boot part
toe,Bunion's place
toe,Corn site
toe,Foot part
toe,Kicker?
toe,Little piggy
toe,Nail holder
toe,Piggy
toe,Shoe part
toe,Stocking part
toe,Stocking's end
toe,Turning point?
toe,Water tester
toecap,Work boot feature
toed,Pigeon-___
toed,Struck with the outer end of the head of a golf club
toeless,Like sandals
toe-loops,Jumps on the ice
toes,"""Little piggies"""
toes,Little piggies
toes,Low digits
toes,Stocking stuffers
toe-to-toe,Directly
toe-to-toe,Directly opposed
toe-to-toe,In direct opposition
toe-to-toe,Like some confrontations
toffee,Chewy candy
toffee,Peanut brittle base
tofu,Good source of protein
tofu,Protein source
tofu,Sukiyaki ingredient
tofu,Vegetarian staple
tog,Deck (out)
tog,Dress (up)
toga,Forum wear
toga,Fraternity party attire
toga,Kind of party
toga,Loose garment
toga,Robe for Caesar
toga,Roman robe
toga,Roman wrap
toga,Senate attire
togas,"""Animal House"" party wear"
togas,"Kegger wear, maybe"
together,End of the comment
Togo,Like some orders
Togo,Like some pizza orders
Togo,Like some restaurant orders
Togo,Not for here
togs,Clothing
togs,Duds
togs,Garb
togs,Getup
togs,Get-up
togs,Threads
toi,French pronoun
toi,Parisian pronoun
toil,Drudgery
toil,Hard work
toil,Labor
toil,Plug away
toil,Slave away
toil,Slog
toil,Work hard
toile,Linen fabric
toile,Patterned fabric
toile,Upholstery fabric
toilet,Sitting room?
toils,Slaves
toilsome,Arduous
toit,"""Hop ___!"""
tojo,Axis leader
tokay,Hungarian wine
toke,Drag
toke,Puff
token,Arcade coin
token,Representative
Tokyo,___ Rose
Tokyo,Ginza locale
told,"""I ___ you!"""
told,Ratted
told,Related
told,Snitched
told,Tattled
tole,Lacquered metalware
Toledo,Holy city?
Toledo,Spanish province or its capital
tolerable,So-so
tolerate,Bear
tolerate,Stand
tolerate,Stomach
toll,Cost to cross
toll,Going rate?
toll,Kind of call
toll,Ring
toll,Sound
tollman,"Highway robbery victim, maybe"
tom,Actor Arnold
tom,Barnyard male
tom,Big bird
tom,Male cat
tom,Mr. Turkey
tom,Super Bowl XXXVI and XXXVIII MVP Brady
#NAME?,1970's Tony Musante series
tomb,___ of the Unknowns
tomb,Archaeological find
tomb,Dead center?
tomb,Resting place
tomcat,Tabby's mate
tomcats,Womanizers
tome,Heavy reading
tome,Heavy reading?
tome,Hefty volume
tome,Volume
tomes,Volumes
tomes,Weighty books
tomfool,Blockhead
tomorrow,End of the quip
tomorrow,It's another day
tomorrow,Part 3 of the quip
tomorrow,Soon
toms,___ of Maine (toothpaste brand)
toms,Big gobblers
toms,Gobblers
toms,Male turkeys
toms,Some cats
tom-tom,Indian drum
ton,"Elephant's weight, maybe"
ton,Big load
ton,Boatload
ton,Freight weight
ton,Gob
ton,Great deal
ton,Heap
ton,Heavy weight
ton,Huge amount
ton,Large amount
ton,Lot
ton,Ocean
ton,Raft
ton,Slew
ton,Storage unit
ton,Title character in Shakespeare
ton,Whole bunch
ton,Whole lot
tone,"Strengthen, with ""up"""
tone,Color quality
tone,Coloring
tone,Distinctive quality
tone,Muscle quality
tone,Pitch
tone,Sound
tone,Stereo knob
tone,Voice mail prompt
tonearm,Needle holder
toned,In shape
toned-down,Muted
toner,Contents of some cartridges
toner,Copier need
toner,Laser printer powder
tones,"Subdues, with ""down"""
tones,Color wheel display
tones,Colorings
tones,Hues
tones,Pitches
tones,Shades
tong,Chinese dynasty
tong,Chinese mafia
tonga,Island nation east of Fiji
tonga,Neighbor of Fiji
tonga,South Seas kingdom
tongs,Hammer's partner
tonguetied,"""___"""
tonguetied,Flustered
tonguetied,Speechless
Toni,"""Beloved"" author Morrison"
Toni,Author Morrison
Toni,N.B.A.'s Kukoc
Toni,Nobelist Morrison
Toni,Novelist Morrison
Toni,Singer Braxton
Toni,Singer Tennille
tonic,Bartender's supply
tonic,Gin's partner
tonic,Mixer
tonics,Invigorating drinks
tonier,More chic
tonk,Honky-___
tonne,"1,000 kilograms"
tonne,Metric unit
tono-,___ avail
tono-,Up ___ good
tons,A load
tons,Heaps
tons,Plenty
tons,Scads
tonsil,Throat part
tonto,Jay Silverheels role
tonto,Kemo Sabe's sidekick
tonto,Old TV sidekick
tonto,Scout leader?
tonto,Scout master?
tonto,Sidekick of early TV
tony,Theater award
Tonya,Skater Harding
too bad,"""What a shame"""
too good to be true,Fantastic
too,"""___ bad!"""
too,Also
too,As well
too,Besides
too,Excessively
too,Extremely
too,Further
too,Furthermore
too,Likewise
too,Moreover
too,Overly
too,To boot
too,Unduly
too,Very
toodle-oo,"""Bye!"""
toodle-oo,"""Later!"""
took in,Absorbed
took on,Assumed
took on,Confronted
took to,Grew fond of
took,Captured
took,Didn't swing at
took,Swiped
tool,"Plane, e.g."
tool,Cat's-paw
tool,Hammer or sickle
tool,Shed item
too-late,"""You missed it"""
too-late,Not in time
tooled,Drove (around)
tooler,Shop worker
toon,Warner Bros. creation
too-old,Over the hill
toot,Barfly's binge
toot,Bender
toot,Binge
toot,Choo-choo's sound
toot,Honk
toot,Horn sound
toot,Spree
toot,Tugboat sound
tooter,Whistle blower
tooth,Baby ___
tooth,Bridge support
tooth,Kind of fairy
tooth,Liking
toothsome,Delicious
tootle,Flute sound
tootle,Play the flute
too-too,Affected
too-too,Overly
too-too,Tastelessly affected
toots,Hon
toots,Honey
toots,Sweetie
toots,Sweetie pie
tootsie,Honeybunch
tootsie,Sugar
top banana,Head honcho
top billing,Star
top brass,General assembly?
top brass,Higher-ups
top dog,Boss
top dogs,Big cheeses
top drawer,Excellent
top prize,"Gold medal, e.g."
top seed,Tournament favorite
top ten,Hit list
top,"Blouse, e.g."
top,"Tee, e.g."
top,Apex
top,Beat
top,Beginning
top,Best
top,Better
top,Defeat
top,Elite
top,Exceed
top,Go over
top,Outdo
top,Pinnacle
top,Spinner
top,Summit
top,Trump
top,Zenith
topaz,November birthstone
topaz,Shade of yellow
tope,Hit the bottle
Topeka,Brown v. Board of Education city
toper,Boozehound
toper,Sot
top-hat,Formal headgear
topic,Issue
topic,Something to talk about
topics,Talking points
topmast,Rigging supporter
topnotch,A-one
topnotch,Bang-up
topnotch,Dynamite
topo,"""___ the mornin'!"""
topped,Surpassed
topper,High hat
topple,Knock over
topple,Overturn
topple,Upset
tops,First-rate
tops,Outstanding
tops,Spinners
tops,Spinning toys
tops,The best
topsy,___-turvy
topsy,Stowe slave
toque,Brimless hat
toque,Chef's hat
toque,Chef's topper
toque,Close-fitting hat
tor,"Anderson's ""High ___"""
tor,Crag
tor,Craggy peak
tor,High craggy hill
tor,Lookout point
tor,Rocky hill
tor,Rocky peak
tor,Rocky prominence
tor,Windswept spot
Tora,"When said three times, a W.W. II film"
Tora,___ Bora (Afghan region)
Torah,Ark contents
Torah,Religious scroll
Torah,Synagogue scroll
Torahs,Ark contents
Torahs,Sacred scrolls
tore into,Assailed
tore up,Shredded
tore,Bolted
tore,Dashed
tore,Flew
tore,Hurried
tore,Raced
tore,Ran
tore,Rent
tore,Rushed
tore,Rushed headlong
tore,Skedaddled
tore,Sped
tore,Split
tore,Went like the dickens
to-rent,Apartment window sign
tore-out,Ripped off
torero,Dangerous job
torero,Ring leader?
tori,"Spelling of ""Beverly Hills 90210"""
tori,3-D figures
tori,Actress Spelling
tori,Donut-shaped surfaces
tori,Famous Amos
tori,Geometric solids
tori,Math rings
tori,Pop singer Amos
tori,Rings
tori,Topological shapes
toric,Doughnutlike
toric,Doughnut-shaped
torment,Agony
torn,Conflicted
torn,Divided
torn,Of two minds
torn,Rent
torn,Ripped
torn,Shredded
torn,Unable to decide
torn,Undecided
tornado,Transport to Oz
toro,Bullfight bull
toro,Foe for El Cordobés
toro,Lawn mower brand
toro,Lawn mower maker
toro,Mower maker
toro,Ring combatant
toro,Ring figure
Toros,Pamplona runners
torpedo,Sink
torpor,Lethargy
torpor,Listlessness
torr,Unit of pressure
torre,Baseball manager Joe
torre,Yankee manager Joe
torre,Yankees manager Joe
torres,Spanish constructions
tors,High spots
tors,Rocky peaks
torsi,They may have abs of stone
torsi,Trunks
torso,Bit of statuary
torso,Body
torso,Body of art
torso,Body of art?
torso,Center line on a stick figure
torso,Many a sculpture
torso,Trunk
torso,Trunk with a chest
torsos,Some sculptures
torsos,Trunks
tort,Cause for a lawsuit
tort,Civil wrong
tort,Legal wrong
tort,Suit material?
tort,Wrong
tort,Wrongful act
torte,Bakery offering
torte,Dessert not for the diet-conscious
torte,German dessert
torte,Rich cake
torte,Rich dessert
tortellini,Trattoria treat
tortillas,Burrito wrappers
tortoni,Trattoria treat
torts,Law school class
torts,Wrongs
Tory,Conservative
Tory,Whig's rival
tos,How-___
tos,Lean-___ (sheds)
Tosca,Puccini opera
Tosca,Teatro Costanzi premiere of 1900
Toscanini,Longtime NBC Symphony conductor
tosh,"Brit's ""Baloney!"""
tosh,Nonsense
tosh,Rot
toss away,Chuck
toss,Chuck
toss,Deep-six
toss,Eighty-six
toss,Fling
toss,Flip
toss,Get rid of
toss,Jettison
toss,Junk
toss,Light throw
toss,Pitch
toss,Pitch's partner
toss,Throw away
toss,Throw out
toss,Turn's partner
tossed,Deep-sixed
tossed,Like some salads
tosser,Flipper
tossers,Horseshoes players
tosses,Chucks
tosses,Coin flips
tosses,Flips
tosses,Junks
tosspot,Hooch hound
tossup,Even chance
tostada,Taqueria offering
tot,"""Sesame Street"" watcher"
tot,Crib sheet user
tot,Diaper wearer
tot,Kid
tot,Little one
tot,Little squirt
tot,Little 'un
tot,Moppet
tot,Pampered one?
tot,Preschooler
tot,Rug rat
tot,Small amount
tot,Sprout
tot,Squirt
tot,Tad
tot,Trike rider
tot,Tyke
tot,Wee one
tot,Young 'un
tot,Youngster
total up,Reckon
total up,Sum
total,Add up
total,All-out
total,Complete
total,Demolish
total,General Mills brand
total,Out-and-out
total,Smash to smithereens
total,Wreck
totaled,Smashed
totally,In all respects
totals,Comes to
tote bag,Carrier
tote bag,Carryall
tote bag,Carry-on
tote,___ bag
tote,Bag
tote,Carry
tote,Haul
tote,Kind of bag
tote,Lug
tote,Pari-mutuel
tote,Schlep
toted,Bore
toted,Schlepped
toted,Took along
toted,Transported
totem,___ pole
totem,Clan emblem
toter,Schlepper
totes up,Puts two and two together?
totes,Carries
totes,Carryalls
totes,Hauls around
totes,Lugs
toto,Baum barker
toto,Dog in Oz
toto,Emerald City visitor
toto,Film dog
toto,Oz visitor
tots up,Tallies
tots,Little ones
tots,Preschoolers
tots,Rug rats
tots,Small fry
tots,Young 'uns
totsy,Hotsy-___
totter,Go this way and that
totter,Sway
tottery,Unstable
tot-up,Add
toucan,Colorful bird
toucans,They have big bills
touch,Have an impact on
touche,"""Well said!"""
touchier,More delicate
toupee,Removable locks
toupee,Spot remover?
tour,___ de force
tour,Hit the road
tour,It may be grand
tour,See the sights
tourney,Place for seeds
tout de suite,"""Pronto!"""
tout,Plug
tout,Talk up
touts,Racetrack figures
touts,Track tipsters
Tov,"""Mazel ___!"""
Tov,Mazel ___
Tov,Yom ___ (Jewish holiday)
tow,Haul
tow,Kind of truck
tow,Pull
tow,Pull along
tow,Service station offering
tow,Stranded motorist's need
tow,Wrecker's job
toward,Facing
toward,In the direction of
towards,Facing
towel,Dry (off)
towel,Spa handout
towering inferno,"Hot movie of 1974, with ""The""?"
towhee,Long-tailed finch
towline,Hawser
town,Burg
town,Kind of hall
Towne,Oscar-winning screenwriter Robert
towns,Dots on a map
tows,"Picks up a pickup, maybe"
tows,Drags
tows,Pulls
toxin,Poison
toxin,Venom
toy,Cracker Jack bonus
toy,Delivery from Santa
toy,Diversion
toy,Kind of poodle
toy,Miniature
toy,Part of a Happy Meal
toy,Play (with)
toy,Trifle
toyed,Trifled (with)
toying,Trifling
toys,1992 Robin Williams movie
toys,Santa's sackful
tra,"""La la"" preceder"
tra,"""La-la"" lead-in"
tra,___ la la
tra,___-la-la
tra,Caroler's syllable
tra,La lead-in
tra,La preceder
tra,La-la lead-in
tra,Musical syllable
tra,Part of a chorus line?
tra,Refrain syllable
tra,Singer's syllable
tra,Singing syllable
tra,Singsong syllable
tra,Song syllable
tra,Sung syllable
trac,___ II (razor brand)
trace,Hint
trace,Small amount
trace,Smidgen
trace,Soupçon
trace,Tiny amount
trace,Tiny bit
trace,Vestige
traced,Located the source of
tracers,Some bullets
traces,Remnants
track,Follow
track,Tail
tracked,Followed
tracker,Detective
tract,Piece of land
tract,Place to build
tract,Plot of land
tract,Stretch of land
tractortrailers,Big rigs
tracts,Parcels
tracts,Plots
trade on,Exploit
trade,Barter
trade,Business
trade,Calling
trade,Deal
trade,Lifework
trade,Swap
trade,Traffic
trade-in,Exchange
trader,Business person
trader,Wall Street figure
trades,Swaps
traduce,Slander
traduce,Speak evil of
tragic,Calamitous
trail,Bring up the rear
trail,Follow
trail,Hiker's path
trail,Pursue
trailer,Kind of park
trailer,Movie promo
trails,Is behind
trails,Park features
train ride,Track event?
train,Coach
train,Get in shape
train,Get into shape
train,Prepare
train,Retinue
trained,Made fit
trainee,Neophyte
trainee,New hire
trainman,"Casey Jones, e.g."
traipse,Gallivant
traipses,Walks all over
trait,"Blue eyes or baldness, e.g."
trait,Attribute
trait,Characteristic
trait,Mannerism
trait,Property
traitor,Rat
traits,"Pride and prejudice, for example"
tra-la,Start of a refrain
tra-la-la,Refrain from singing?
tra-la-la,Singing syllables
tra-la-la,Singsong sounds
Tralee,Town in County Kerry
tram,"Way around London, once"
tram,Airport conveyance
tram,Coal carrier
tram,Disney World transport
tram,Ore carrier
tram,Streetcar
tramcar,Mine transport
tramp,Bum
tramp,Hobo
tramp,Vagabond
trampled,Crushed
trams,Colliery carriers
trance,Hypnotic state
trance,Under state?
tranquil,Still
transits,Trips
transmit,Send
transmits,Airs
transport,Convey
transpose,Switch
trap,"Mouth, in slang"
trap,"Mouth, slangily"
trap,Animal catcher
trap,Big fat mouth
trap,Catch-22
trap,Duffer's challenge
trap,Duffer's obstacle
trap,Golf hazard
trap,Kisser
trap,Links hazard
trap,Pitfall
trap,Snare
trap,Sting
trap,Sting operation
trapp,"""The Sound of Music"" family name"
trapp,"""The Sound of Music"" name"
traps,Snares
trash,Garbage
trash,Make a shambles of
trash,Refuse
trashes,Bad-mouths
trashy,Cheap
trauma,Kind of center
traumata,Shocks
traumatize,Shock
travel,Go places
traveler,Itinerant
traverse,Cross
traverse,Crosspiece
travesty,Sham
travis,Commander at the Alamo
trawled,Fished with a net
tray,Cafeteria carrier
tray,Carhop's load
tray,Highchair feature
tray,Kind of table
tre,Amount past due?
tre,Certain numero
tre,Cremona crowd?
tre,Due follower
tre,Half of sei
tre,Italian numero
tre,Italian TV channel
tre,It's past due
tre,Number after due
tre,Sei halved
tre,Uno + due
treacle,Goo
tread on,Trample
tread,Escalator feature
tread,Radial pattern
tread,Step
tread,Tire pattern
treat,"Milk-Bone biscuit, e.g."
treat,Doctor
treat,Handle
treat,October 31 option
treat,Pick up the tab
treat,Pick up the tab for
treat,Take care of
treatise,Dissertation
treats,Goodies
treats,Halloween bagful
treaty,Compact
treble,Stereo knob
tree,"Certain surgeon's ""patient"""
tree,"Elder, e.g."
tree,Arborist's concern
tree,Branch headquarters?
tree,Christmas decoration
tree,Corner
tree,Elder or alder
tree,Forest unit
tree,Genealogist's work
tree,Hammock holder
tree,Kind of diagram
tree,Leaves home?
tree,Orchard unit
tree,Peach or beech
tree,Ring site
tree,Shade giver
tree,Shade provider
tree,Sloth's home
tree,Squirrel's home
tree,Trap
treed,In a corner
treed,In a tough spot
treed,Stuck
treed,Wooded
treeless,Completely bare
treeless,Like a tundra
trees,"Ashes, e.g."
trees,Corners
tref,Not kosher
trek,Arduous journey
trek,Hike
trek,Journey
trek,Long haul
trek,Long hike
trek,Taxing trip
tremolo,Vibrating effect
tremor,Aftershock
tremor,Shake
tremor,Shaking
tremor,Sign of nervousness
trench,Channel
trench,Ditch
trench,You can dig it
trend,Current
trend,The way things are going
trend,Vogue
trend,What's happening
trends,Fashions
trendy,Chic
trendy,Hip
trendy,Hot
Trent,1545 council site
Trent,E. C. Bentley detective
Trent,Sen. Lott
Trenton,Capital on the Delaware
trepan,Boring tool
tres,"""___ bien!"""
tres,"""___ chic"""
tres,"""___ intéressant"""
tres,"Very, in Versailles"
tres,"Very, in Vichy"
tres,___ bien
tres,___ chic
tres,Andean peak ___ Cruces
tres,Half of seis
tres,Uno + dos
tres,Uno y dos
tress,Amount of hair
tress,Head lock
tress,Lock
tress,Lock of hair
tress,Long lock
tress,Pigtail
tress,Place for a comb
tress,Rapunzel feature
tresses,Locks
trestle,Railroad support
tret,Waste allowance
trey,Deuce topper
trey,Four's inferior
trey,It doesn't take much
trey,Low part of a hand
trey,Rare trick taker
trey,Rare trick-taker
treys,Deuce toppers
treys,Low cards
tri,"The first ""T"" of TNT"
tri,Angular head?
tri,Annual opener
tri,Geometric prefix
tri,Numerical prefix
tri,Part of TNT
tri,Prefix with angle
tri,Prefix with angular
tri,Prefix with athlete
tri,Prefix with chloride
tri,Prefix with cycle
tri,Prefix with -hedron
tri,Prefix with lingual or lateral
tri,Prefix with nucleotide
tri,Prefix with state
tri,Prefix with syllabic
tri,Sect leader?
tri,TNT part
triad,Simple chord
triad,Threesome
trial,Courtroom event
tribe,Extended family
trice,Instant
tried,Put to the test
trier,Judge
tries,Attempts
tries,Essays
tries,Has a bit of
tries,Strains
Trieste,Adriatic port
trifecta,Betting option
trifecta,You can bet on it
trifle,Knickknack
trifles,Odds and ends
trig,H.S. class
trig,H.S. math
trig,H.S. subject
trig,Kind of function
trig,Math subject
trig,Some H.S. math
trigger,Set off
trike,Early wheels
trike,Tot's wheels
trikes,Kid carriers
trill,Voice lesson topic
trim,Barber's job
trim,Barbershop request
trim,Curtail
trim,Deck
trim,Edge
trim,Fit
trim,Quick cut
trim,Quick haircut
trim,Svelte
trim,Well-groomed
trims,Cuts back
trinary,Threefold
trine,"Father, Son and Holy Ghost"
trine,Group of three
trine,Threefold
Trini,Singer Lopez
trinitrotoluene,Big bang creator
trinitrotoluene,Boom producer
trinket,Tchotchke
trinkets,Knickknacks
trio,"Beethoven's ""Archduke ___"""
trio,"Chamber group, maybe"
trio,"Crosby, Stills and Nash, e.g."
trio,"Donald Duck's nephews, e.g."
trio,"Peter, Paul and Mary, e.g."
trio,"The Bee Gees, e.g."
trio,"The Magi, e.g."
trio,"The Supremes, e.g."
trio,"Wynken, Blynken and Nod, e.g."
trio,Duet plus one
trio,Small combo
trio,Threesome
trios,Chamber groups
trios,Singing groups
trios,Small bands
trios,Small groups
trip up,Foil
trip,Excursion
trip,Fall preceder
trip,Junket
trip,Kind of wire
trip,Make a mistake
trip,Misstep
trip,Stumble
tripe,Balderdash
tripe,Baloney
tripe,Drivel
tripe,Garbage
tripe,Hogwash
tripe,Hooey
tripe,Rubbish
triple,Big hit
trips up,Fools
trireme,Ancient galley
Tris,Cooperstown nickname
Tris,Speaker of baseball
Tris,Speaker of note
Trish,Actress Van Devere
trite,Hackneyed
trite,Humdrum
trite,Not fresh
trite,Old hat
trite,Played out
trite,Shopworn
trite,Stale
trite,Tired
triteness,Platitude
triton,Moon of Neptune
tritone,Musical interval
triune,Like the Godhead
triune,Three in one
triunes,Threesomes
Trix,"Cereal ""for kids"""
Trix,Kaboom alternative
Trix,Product whose main ingredient is corn
trod,Put one's foot down?
trod,Set foot (on)
trod,Stepped
trod,Trampled
trod,Walked
trod,Walked (on)
trod,Walked on
trod,Walked over
troika,Group of three
troika,Horse-drawn vehicle
troikas,Triumvirates
Troilus,Brother of Cassandra
trois,Half of six
trois,Number of mousquetaires
troll,Fairy tale character
trolled,Sang
tromp,Clobber
trompe,___ l'oeil
tron,1982 Disney film
tron,High-tech suffix
tron,Suffix in nuclear physics
troop,Band
troop,Company
troop,March
troop,Scouting group
trope,Figure of speech
tropic,Start of two Henry Miller titles
trot,Bring (out)
trot,Certain horse race
trot,Fox or turkey follower
trot,Gait between walk and canter
trot,Gait faster than a walk
